DT,TICKERS,WGT,PX,DIVIDEND,LEVERAGE,PRICEMO,RETURNVOL,MCAP,EY,RtnM,GICS
01/30/2015,293 HK,0.262073,18.1,1.4365,0.5644,18.55,22.819,71202.5764,4.4227,0.071005917,20302010
01/30/2015,3 HK,1.377416,12.158,1.8488,0.1471,3.15,16.454,187115.1992,3.7962,0.002308326,55102010
01/30/2015,322 HK,0.460568,19.14,1.4786,0.1596,-19.29,23.03,107255.9526,2.8536,0.08013544,30202030
01/30/2015,3328 HK,0.700176,6.52,4.9726,NA,23.35,26.881,531471.8372,16.6669,-0.099447514,40101010
01/30/2015,386 HK,1.91882,6.13,4.8944,0.3105,-17.47,28.55,849974.3276,8.0558,-0.0192,10102010
01/30/2015,388 HK,2.431724,178.6,1.9877,0.0521,9.64,24.764,208634.385,2.4851,0.040186372,40203040
01/30/2015,3988 HK,4.229997,4.34,5.6212,NA,NA,22.214,1481897.698,17.2445,-0.006864989,40101010
01/30/2015,4 HK,1.053947,23.661,7.3963,0.3014,1.06,23.977,190898.0288,50.1103,0.125,60102010
01/30/2015,494 HK,0.552149,7.69,6.1118,0.1479,-29.26,29.163,64291.464,6.5099,0.05922865,25203010
01/30/2015,5 HK,11.832003,72.45,5.2472,NA,-12.33,12.931,1392423.059,7.2956,-0.020945946,40101010
01/30/2015,6 HK,1.383746,81.3,3.1611,0.0833,11.14,18.217,173515.4777,35.154,0.080398671,55101010
01/30/2015,66 HK,0.615665,34.45,2.6705,0.1465,8.77,15.154,200724.1025,7.7854,0.083333333,20304010
01/30/2015,688 HK,1.125705,22.182,2.209,0.431,11.43,33.625,183505.7519,14.9933,-0.026037322,60102030
01/30/2015,700 HK,9.10544,131.988,0.1818,0.0367,0.25,35.068,1236929.59,2.4233,0.173330963,50203010
01/30/2015,762 HK,0.860841,11.72,1.6954,0.4041,-12.43,29.177,280658.5195,5.3612,0.126923077,50101020
01/30/2015,823 HK,1.476165,52.5,3.3362,0.1078,17.31,17.861,120317.9388,22.4791,0.081359423,60101070
01/30/2015,83 HK,0.483595,13,3.8462,0.0853,-3.53,23.106,78832.7681,9.7911,0.038338658,60102030
01/30/2015,836 HK,0.515596,21.9,3.4247,0.4733,-9.2,31.738,105061.8281,8.8684,0.095,55105010
01/30/2015,857 HK,2.171833,8.39,4.8512,0.2041,-16.32,24.931,2513935.721,8.6582,-0.024418605,10102010
01/30/2015,883 HK,2.230536,10.18,5.5992,0.3317,-24.5,28.614,454511.1126,16.3928,-0.024904215,10102020
01/30/2015,939 HK,6.431711,6.23,6.0093,NA,10.13,21.408,1567386.215,18.1036,-0.021978022,40101010
01/30/2015,941 HK,7.716528,102.5,3.078,0.0081,18.1,23.803,2096505.571,6.5154,0.132596685,50102010
01/30/2015,992 HK,0.752597,10.04,2.3904,0.207,-4.42,36.117,111530.8891,6.5073,-0.015686275,45202030
01/31/2011,101 HK,1.240376,34.2,2.076,0.0838,-3.9,29.959,152854.9128,6.1516,-0.05914718,60102010
01/31/2011,1088 HK,1.74572,31.65,1.9134,0.1346,-3.08,33.407,570238.274,7.1972,-0.029141104,10102050
01/31/2011,11 HK,1.596086,128.6,4.0435,NA,6.76,15.052,245862.9807,6.0652,0.006259781,40101010
01/31/2011,1109 HK,0.491716,14.06,1.9772,0.3624,-21.63,34.826,75744.5977,8.7456,-0.009859155,60102030
01/31/2011,1199 HK,0.383385,14.52,1.584,0.2511,27.57,38.578,39371.3522,5.7561,0.072378139,20305030
01/31/2011,12 HK,0.954389,30.51,1.8501,0.2689,0.57,26.669,117612.259,13.5485,0.019821506,60102010
01/31/2011,1249772D HK,2.900445,128.6,2.0995,NA,22.73,23.533,297858.7298,6.6742,0.072560467,60102030
01/31/2011,13 HK,3.144779,90.9,1.9032,0.4236,59.85,29.283,387540.388,5.2025,0.13625,20105010
01/31/2011,1398 HK,5.310487,5.8,3.2853,NA,-10.47,24.486,1820472.257,9.9291,0.001727116,40101010
01/31/2011,144 HK,0.608558,33.9,1.6814,0.2037,3.13,35.368,83348,7.0307,0.104234528,20305030
01/31/2011,16 HK,3.253399,130,2.0769,0.1613,4.17,24.856,334105.07,NA,0.00697134,60102010
01/31/2011,17 HK,0.57044,12.762,2.5745,0.4531,-0.84,30.227,58580.8869,NA,0.010931559,60102010
01/31/2011,1880 HK,1.004309,13.34,0.7771,0.0076,2.19,39.31,112512.6735,3.5967,0.0152207,25203020
01/31/2011,1898 HK,0.758463,11.38,1.5037,0.0928,-0.08,39.618,158245.4852,5.8295,-0.062602965,10102050
01/31/2011,19 HK,1.441483,107.172,2.9859,0.2032,20,25.773,178416.3724,23.7186,-0.040683155,60102010
01/31/2011,2 HK,1.852449,63.25,3.9209,0.3276,-2.9,11.443,152188.5644,6.7877,0.002377179,55101010
01/31/2011,2038 HK,0.193491,5.52,NA,0.1966,-6.2,43.161,39740.7953,-4.3247,0.016574586,45203020
01/31/2011,23 HK,0.896115,33.8,2.5444,NA,2.98,20.376,69019.3401,6.1745,0.038402458,40101010
01/31/2011,2318 HK,2.149682,38.625,0.6642,0.347,10.77,30.568,501892.8779,3.5274,-0.111047181,40301020
01/31/2011,2388 HK,1.510422,25.15,3.8569,NA,22.76,26.467,265905.4239,6.0907,-0.049149338,40101010
01/31/2011,2600 HK,0.487743,7.62,NA,0.3638,1.68,38.19,147691.7435,0.9041,0.074753173,15104010
01/31/2011,2628 HK,3.659209,30.3,2.6279,0.0379,-19.8,24.321,747185.5726,4.6478,-0.045669291,40301020
01/31/2011,267 HK,0.434202,20.95,1.9093,NA,17.7,34.84,76440.0185,NA,0.037128713,20105010
01/31/2011,291 HK,0.594543,28.003,1.6039,0.1504,-7.93,29.99,73267.3356,3.764,-0.040796054,30201010
01/31/2011,293 HK,0.376169,19.64,2.1894,0.4268,16.49,29.253,77260.6962,18.1835,-0.084382284,20302010
01/31/2011,3 HK,1.233723,8.229,1.8656,0.1549,-19.75,17.22,126696.1562,4.0063,-0.037093377,55102010
01/31/2011,330 HK,0.734606,34.035,3.816,0.0605,-28.23,37.241,47646.1906,7.7337,-0.001349726,25504010
01/31/2011,3328 HK,0.799601,6.755,2.9898,NA,-20.29,27.95,391758.5077,11.376,-0.050997471,40101010
01/31/2011,386 HK,2.33938,6.608,2.5243,0.2155,10.14,26.069,887851.9534,11.4927,0.154639175,10102010
01/31/2011,388 HK,2.972008,178.8,2.226,0,26.7,25.716,192762.9006,2.6163,0.014180374,40203040
01/31/2011,3988 HK,4.122316,4.05,3.7805,NA,-8.4,24.47,1087344.056,11.1482,-0.012195122,40101010
01/31/2011,4 HK,1.316226,NA,4.5206,0.2449,27.7,30.14,162202.4322,57.1267,-0.015061071,60102010
01/31/2011,494 HK,2.146726,20.745,2.0969,0.0556,16.14,35.461,203587.0397,2.6974,0.120866652,25203010
01/31/2011,5 HK,15.820056,84.75,3.1177,NA,-4.09,23.696,1500596.908,6.8076,0.06336261,40101010
01/31/2011,6 HK,1.112221,49.4,4.2713,0.2056,-8.1,14.102,105432.5289,6.8226,0.008163265,55101010
01/31/2011,66 HK,0.667508,28.5,1.8246,0.1744,-7.85,19.086,164518.0452,NA,0.007067138,20304010
01/31/2011,688 HK,0.976196,14.544,1.5814,0.3264,-19.66,30.631,120299.4803,10.4107,0.023648649,60102030
01/31/2011,700 HK,3.31118,40.396,0.198,0.0178,16.96,35.027,370951.3748,2.5931,0.195961749,50203010
01/31/2011,762 HK,0.985064,12.88,1.4145,0.2889,-2.22,33.21,303480.8492,1.4604,0.158273381,50101020
01/31/2011,83 HK,0.629161,13.4,2.7137,0.1703,-7.46,31.491,77533.3572,10.4621,0.013769103,60102030
01/31/2011,836 HK,0.417901,13.64,2.7859,0.5365,-30.36,27.088,64374,7.7146,-0.03125,55105010
01/31/2011,857 HK,3.705016,10.82,3.0659,0.1016,3.72,26.478,2413623.86,8.3859,0.06496063,10102010
01/31/2011,883 HK,4.987692,17.2,2.3837,0.0501,25.25,33.109,768310.2266,8.357,-0.067245119,10102020
01/31/2011,939 HK,6.68189,6.85,3.2846,NA,-2.8,24.886,1701280.157,9.5017,-0.017216643,40101010
01/31/2011,941 HK,7.483467,76.6,3.7533,0.0323,-14.84,18.205,1537016.702,9.1951,-0.007772021,50102010
01/31/2012,101 HK,0.98045,26.65,3.3771,0.1471,-7.49,37.248,119199.321,4.9956,0.205882353,60102010
01/31/2012,1044 HK,0.911374,67.052,1.9388,0.0851,NA,32.889,85231.6833,3.2928,-0.045428014,30302010
01/31/2012,1088 HK,1.906488,34.1,2.6309,0.1081,NA,38.002,660211.965,8.4174,0.011869436,10102050
01/31/2012,11 HK,1.259297,100.1,5.1948,NA,-10.11,22.489,191375.4494,8.8248,0.086272382,40101010
01/31/2012,1109 HK,0.459596,13.7,2.2628,0.4739,0.25,54.423,79822.6219,11.0537,0.09775641,60102030
01/31/2012,1199 HK,0.288541,10.78,4.3135,0.4017,-8.31,46.86,29233.0282,10.3115,0.188533627,20305030
01/31/2012,12 HK,0.656253,23.764,2.3753,0.3556,-3.61,32.974,99730.9017,17.6934,0.090642067,60102010
01/31/2012,1249772D HK,2.386728,104.4,2.8544,NA,-3.48,32.044,241807.5536,NA,0.12987013,60102030
01/31/2012,1299 HK,3.592117,25.9,0.4247,0.033,3.4,33.238,311939.6,4.0068,0.068041237,40301020
01/31/2012,13 HK,2.586229,73.75,2.6576,0.4212,-8.5,33.847,314423.5822,17.8177,0.133743274,20105010
01/31/2012,1398 HK,5.814775,5.43,4.0677,NA,NA,39.489,1857763.552,13.5394,0.177874187,40101010
01/31/2012,144 HK,0.525102,25.8,4.186,0.2681,1.94,44.097,63839.8009,8.7781,0.144124169,20305030
01/31/2012,151 HK,0.860001,7.19,2.1216,0.0864,21.11,38.746,95050.48,3.5026,-0.072258065,30202030
01/31/2012,16 HK,2.541273,107.4,3.1192,0.1847,1.16,27.664,280870.869,17.4637,0.103235747,60102010
01/31/2012,17 HK,0.511951,8.002,4.3747,0.5913,-19.39,39.667,51867.4648,26.1863,0.357882233,60102010
01/31/2012,1880 HK,0.961525,12.6,1.2462,0.0232,-13.57,43.322,106271.3408,4.9218,-0.069423929,25203020
01/31/2012,1898 HK,0.625106,9.74,1.9199,0.2263,-0.93,47.125,145755.1592,9.4629,0.162291169,10102050
01/31/2012,19 HK,1.027915,86.25,4.2319,0.2372,-5.75,28.819,127407.4656,24.8221,0.052445334,60102010
01/31/2012,2 HK,1.885117,63.5,3.9055,0.3841,6.14,16.119,152790.1002,6.0781,-0.038607116,55101010
01/31/2012,23 HK,0.810702,31.65,3.128,NA,11.28,32.287,65707.9577,6.6955,0.076530612,40101010
01/31/2012,2318 HK,2.054806,30.7,1.0776,0.5931,NA,51.046,417757.8549,5.0341,0.19921875,40301020
01/31/2012,2388 HK,1.247938,20.5,5.8634,NA,NA,33.208,216741.9956,9.4258,0.114130435,40101010
01/31/2012,2600 HK,0.245249,3.78,0.3602,0.52,-33.29,49.589,98881.4384,0.5883,0.118343195,15104010
01/31/2012,2628 HK,2.79711,22.85,2.0906,0.083,NA,41.78,650772.9351,3.4963,0.190104167,40301020
01/31/2012,267 HK,0.312245,14.86,3.0283,NA,-8.73,43.067,54230.7392,NA,0.061428571,20105010
01/31/2012,291 HK,0.527946,24.52,1.9813,0.209,-6.84,32.716,64185.5605,4.783,0.00376617,30201010
01/31/2012,293 HK,0.298203,15.36,6.25,0.5141,-11.37,32.968,60423.8438,9.1051,0.153153153,20302010
01/31/2012,3 HK,1.434857,9.442,1.7885,0.1577,13.59,18.44,145370.1973,4.2307,0.022193353,55102010
01/31/2012,322 HK,0.729019,22.65,1.4662,0.071,11.5,35.014,126616.0658,2.6341,-0.040254237,30202030
01/31/2012,330 HK,0.242854,10.538,8.7413,0.1717,-44.66,66.853,14762.6078,-10.2069,0.141711809,25504010
01/31/2012,3328 HK,0.746356,6.22,0.3519,NA,NA,38.018,376092.8057,15.492,0.145488029,40101010
01/31/2012,386 HK,2.600384,7.246,2.955,0.2563,33.16,31.689,825090.9273,11.0172,0.152903739,10102010
01/31/2012,388 HK,2.271626,134.6,3.321,0,-10.23,34.023,145355.4305,3.4994,0.084609186,40203040
01/31/2012,3988 HK,3.89374,3.33,5.2618,NA,-0.03,34.261,999546.197,16.4507,0.164335664,40101010
01/31/2012,4 HK,1.098816,16.562,6.0378,0.4115,-18.16,39.382,133589.8066,61.6355,0.256410256,60102010
01/31/2012,494 HK,1.583089,13.92,3.2328,0.0787,34.91,49.924,137475.5489,4.697,0.179461108,25203010
01/31/2012,5 HK,14.966455,65.1,4.6668,NA,-7.89,30.014,1169535.359,11.0482,0.103389831,40101010
01/31/2012,6 HK,1.276859,55.95,3.7712,0.1726,7.35,20.289,119411.9432,7.599,-0.026109661,55101010
01/31/2012,66 HK,0.615001,25.85,2.7079,0.2031,8.75,20.247,149538.9178,10.4136,0.027833002,20304010
01/31/2012,688 HK,0.972022,14.287,2.0998,0.2984,-6.63,53.676,118174.6254,13.2444,0.113996101,60102030
01/31/2012,700 HK,3.445348,37.937,0.29,0.0435,-5.86,42.772,349060.0183,3.6355,0.215267322,50203010
01/31/2012,762 HK,1.107148,14.28,0.6697,0.2887,14.65,39.79,336506.8055,1.5697,-0.126070991,50101020
01/31/2012,83 HK,0.625818,12.92,3.1663,0.1884,17.62,36.129,76084.5173,12.4632,0.168173599,60102030
01/31/2012,836 HK,0.472729,15.14,2.1797,0.5099,14.41,34.861,71840.6972,6.2622,0.010680908,55105010
01/31/2012,857 HK,3.935997,11.34,3.6817,0.1455,10.36,32.622,2271590.813,7.8047,0.172699069,10102010
01/31/2012,883 HK,4.684259,15.94,3.1368,0.0734,-0.96,42.577,711867.3242,12.1238,0.173784978,10102020
01/31/2012,939 HK,7.368184,6.21,4.1155,NA,7.9,31.831,1549246.986,13.3738,0.145756458,40101010
01/31/2012,941 HK,7.855403,79.3,4.0063,0.0289,17.37,21.473,1591714.866,9.7168,0.044795784,50102010
01/31/2013,101 HK,0.882803,29.25,2.5299,0.2275,-6.26,26.45,130939.5531,6.4071,-0.050324675,60102010
01/31/2013,1044 HK,0.838357,75.222,1.9941,0.1154,-16.66,25.776,95618.3558,3.8608,0.112224982,30302010
01/31/2013,1088 HK,1.528861,33.35,3.2884,0.1215,-3,26.989,618247.7901,9.345,-0.017673049,10102050
01/31/2013,11 HK,1.310057,127,4.0945,NA,-6.62,13.919,242804.0167,7.96,0.069924179,40101010
01/31/2013,1109 HK,0.649276,23.6,0.9703,0.3161,NA,35.689,137526.6146,7.8189,0.118483412,60102030
01/31/2013,1199 HK,0.283658,12.58,3.0127,0.4154,NA,35.758,35048.5342,6.3202,0.139492754,20305030
01/31/2013,12 HK,0.727038,31.498,1.828,0.247,7.18,27.725,134748.2131,13.598,0.020112058,60102010
01/31/2013,1249772D HK,2.384415,127.2,2.4843,NA,4.73,24.501,294616.0998,NA,0.068907563,60102030
01/31/2013,1299 HK,4.510687,30.85,1.1128,0.0537,-7.45,23.184,371557.4,6.3192,0.019834711,40301020
01/31/2013,13 HK,2.492967,86.7,2.3991,0.4449,1.52,21.522,369634.2315,7.0094,0.071693449,20105010
01/31/2013,135 HK,0.700018,16.12,1.3648,0.1991,10.58,23.024,129788.7002,5.2746,-0.003708282,10102040
01/31/2013,1398 HK,5.811603,5.84,4.2369,NA,14.17,24.339,1949089.368,14.5908,0.061818182,40101010
01/31/2013,144 HK,0.461997,27.5,3.2727,0.207,-8.99,32.591,68514.1351,5.5717,0.106639839,20305030
01/31/2013,151 HK,1.010787,10.3,1.7021,0.0589,-8.93,33.925,136245.7144,3.2023,-0.035580524,30202030
01/31/2013,16 HK,2.509107,127.3,2.6316,0.1792,8,25.587,338218.6599,13.3601,0.095524957,60102010
01/31/2013,17 HK,0.710464,13.424,2.6648,0.4948,16.38,33.003,89239.3167,17.0357,0.186389748,60102010
01/31/2013,1880 HK,1.078748,17.24,1.1353,0.0197,4.64,34.387,145406.1838,3.7331,0.024970273,25203020
01/31/2013,1898 HK,0.455201,8.65,3.0421,0.3306,5.84,33.029,127859.4301,9.6029,0.027315914,10102050
01/31/2013,19 HK,0.912017,99.55,3.3651,0.2198,-11.33,19.802,146819.9006,11.6272,0.038601982,60102010
01/31/2013,1928 HK,1.274462,39.1,3.1969,0.0778,35.08,38.671,314966.6898,3.0436,0.151693667,25301010
01/31/2013,2 HK,1.685626,65.95,3.8666,0.3777,-18.08,11.954,166619.4226,5.2206,0.016962221,55101010
01/31/2013,23 HK,0.67075,31.9,2.9467,NA,-3.58,21.468,71044.6021,9.0183,0.075885329,40101010
01/31/2013,2318 HK,1.908499,34.775,0.7043,0.7242,-6.48,29.634,505510.3631,4.5514,0.07164869,40301020
01/31/2013,2388 HK,1.335228,26.75,4.1234,NA,-9.42,19.007,282821.8723,7.4005,0.109958506,40101010
01/31/2013,2600 HK,0.198966,3.74,NA,0.6281,2.07,36.126,76522.1898,-17.6089,0.053521127,15104010
01/31/2013,2628 HK,2.609691,26,1.0837,0.209,3.22,30.533,728703.1852,1.8729,0.027667984,40301020
01/31/2013,267 HK,0.276457,12.48,3.6058,NA,-4.81,30.014,45545.0623,NA,0.079584775,20105010
01/31/2013,291 HK,0.450267,25.482,1.6906,0.2181,8.19,31.658,66765.8469,5.9928,-0.005386417,30201010
01/31/2013,293 HK,0.239738,15.06,2.2576,0.6286,-3.52,24.986,59243.6906,1.4559,0.05907173,20302010
01/31/2013,3 HK,1.547385,12.418,1.4959,0.1474,0.19,15.315,191193.4063,3.7201,0.040120613,55102010
01/31/2013,322 HK,0.57562,21.8,1.3345,0.0859,-9.49,26.136,121925.1646,2.9623,0.011600928,30202030
01/31/2013,330 HK,0.281842,10.78,3.6131,0.1136,6.99,66.108,20903.2188,-0.6809,0.003724395,25504010
01/31/2013,3328 HK,0.776883,6.58,1.8672,NA,3.99,27.6,494712.1853,16.7863,0.126712329,40101010
01/31/2013,386 HK,2.129946,7.238,3.9108,0.3006,11.13,23.723,775457.8443,7.9905,0.071661238,10102010
01/31/2013,388 HK,2.167297,147.1,2.6784,0.0416,16.32,26.898,169136.7723,2.5576,0.115238817,40203040
01/31/2013,3988 HK,4.093391,3.82,4.9458,NA,6.62,21.291,1080231.45,16.2914,0.104046243,40101010
01/31/2013,4 HK,1.399489,25.726,4.4702,0.2741,23.32,28.198,207503.441,60.6657,0.130366009,60102010
01/31/2013,494 HK,0.860163,8.946,5.4772,0.1128,-27.42,43.115,91113.6322,6.461,-0.203241895,25203010
01/31/2013,5 HK,15.526171,88.3,3.603,NA,6.37,19.454,1631836.773,6.5657,0.086100861,40101010
01/31/2013,6 HK,1.25749,67.2,3.4524,0.152,-9.05,14.944,143422.3875,6.7831,0.01510574,55101010
01/31/2013,66 HK,0.625036,32,2.375,0.1709,-3.61,13.677,185382.2969,7.2222,0.049180328,20304010
01/31/2013,688 HK,1.325609,23.763,1.4729,0.2752,13.59,31.353,196549.083,9.6407,0.041140904,60102030
01/31/2013,700 HK,4.067968,54.275,0.2764,0.0276,-4.64,27.892,502994.6446,3.2006,0.089946984,50203010
01/31/2013,762 HK,0.792119,12.46,0.978,0.396,-0.73,34.089,293620.5571,2.9866,0.003220612,50101020
01/31/2013,83 HK,0.580918,14.5,3.1724,0.1139,-3.95,31.6,86133.1436,16.5435,0.040172166,60102030
01/31/2013,836 HK,0.550828,21.45,1.3986,0.4253,2.09,29.747,102226.9609,7.3948,0.084428716,55105010
01/31/2013,857 HK,3.14767,11.06,3.5042,0.2022,-4.1,22.026,2103292.307,7.1037,0.007285974,10102010
01/31/2013,883 HK,3.859066,16.02,2.6841,0.1163,-11.57,25.922,715233.8011,11.0759,-0.045292014,10102020
01/31/2013,939 HK,7.593363,6.69,4.3047,NA,8.84,23.58,1667855.372,14.5222,0.075562701,40101010
01/31/2013,941 HK,6.934003,85.25,3.9648,0.0286,-17.09,20.209,1713553.972,9.4167,-0.055401662,50102010
01/31/2018,1 HK,2.747323,105.6,2.5805,0.4507,-16.12,12.707,407370.8496,8.6195,0.076452599,20105010
01/31/2018,101 HK,0.40363,20.7,3.6232,0.2375,-13.29,20.084,93099.8164,8.7181,0.083769634,60102010
01/31/2018,1038 HK,0.444672,69.65,3.3022,0.156,NA,14.434,184619.5863,5.8511,0.037230082,55101010
01/31/2018,1044 HK,0.522375,75,3.17,0.2594,11.87,25.534,90443.3188,5.2236,-0.135446686,30302010
01/31/2018,1088 HK,0.797294,24.35,2.1699,0.1634,2.32,33.305,624170.012,11.5689,0.202469136,10102050
01/31/2018,11 HK,1.371872,186.2,3.4372,NA,-4.5,13.017,355985.1174,5.5162,-0.040206186,40101010
01/31/2018,1109 HK,0.833352,31.2,2.2821,0.449,-3.22,29.362,216245.3149,11.4682,0.356521739,60102030
01/31/2018,1113 HK,1.861477,74.65,2.1031,0.2313,-2.72,16.175,276018.263,11.0125,0.092972182,60102030
01/31/2018,12 HK,0.632579,49.727,2.7555,0.2823,-1.51,17.985,218862.7017,12.8661,0.062134222,60102010
01/31/2018,1299 HK,7.79393,67,1.3339,0.0544,NA,19.82,808994.2776,5.954,0.005251313,40301020
01/31/2018,1398 HK,5.259716,7.4,3.6445,NA,NA,22.659,3151177.839,13.2318,0.176470588,40101010
01/31/2018,144 HK,0.261463,20.7,4.2029,0.2763,-25.47,24.541,67846.7197,8.9214,0.012224939,20305030
01/31/2018,151 HK,0.416341,6.91,1.086,0.1137,6.69,31.14,86137.5733,4.4204,0.054961832,30202030
01/31/2018,16 HK,1.706721,135.9,3.0169,0.1709,-5.68,16.084,393668.1891,13.7562,0.042177914,60102010
01/31/2018,17 HK,0.719863,12.66,3.6335,0.6013,0.89,20.251,127827.4985,11.8002,0.078364566,60102010
01/31/2018,175 HK,1.298724,25.05,0.479,0.0137,20.7,49.056,224753.2593,5.9091,-0.075645756,25102010
01/31/2018,19 HK,0.375333,78.25,2.6837,0.3344,-16.76,12.538,110849.0649,22.1617,0.08154803,60102010
01/31/2018,1928 HK,1.087409,46.6,4.2704,0.086,4.21,23.505,376267.8679,3.3314,0.154894672,25301010
01/31/2018,1997 HK,0.632429,54.05,NA,0.2146,0.1,NA,164108.087,NA,0.039423077,60102020
01/31/2018,2 HK,1.457702,79.85,3.5817,0.2161,-19.86,10.228,201737.078,7.0646,-0.001250782,55101010
01/31/2018,2007 HK,1.207697,16,1.8371,0.5851,NA,47.556,365664.9293,9.5944,0.128827431,60102030
01/31/2018,2018 HK,0.923957,130.8,1.2003,0.0481,NA,47.792,159837.6,4.1341,-0.06169297,45203020
01/31/2018,23 HK,0.450935,33.85,2.836,NA,-14.94,15.308,93612.0156,5.6277,0,40101010
01/31/2018,2318 HK,4.653505,92.65,1.3297,0.5709,29.68,27.489,1701835.254,6.7442,0.138905962,40301020
01/31/2018,2319 HK,0.676707,25.55,NA,0.1694,34.89,31.133,100344.0769,2.5618,0.098924731,30202030
01/31/2018,2382 HK,0.743995,108.3,0.3061,0.0212,6.53,51.928,118805.1,3.06,0.084084084,45203015
01/31/2018,2388 HK,1.424281,39.95,2.9287,NA,-9.95,18.465,422382.5716,6.8069,0.008838384,40101010
01/31/2018,2628 HK,1.896221,26.45,1.0417,0.1277,NA,24.418,980728.3226,5.3525,0.077393075,40301020
01/31/2018,267 HK,0.691695,12.34,2.7553,1.3444,-15.35,16.869,358973.8409,12.238,0.093971631,20105010
01/31/2018,27 HK,1.581083,69.3,NA,0.0341,12.95,27.857,298554.2125,3.5362,0.105263158,25301010
01/31/2018,288 HK,0.889526,9.69,2.6832,0.1549,-0.2,25.095,142096.3801,6.3015,0.098639456,30202030
01/31/2018,3 HK,1.250049,14.055,2.1287,0.1476,-12.55,9.607,216249.0146,3.8055,0.00919078,55102010
01/31/2018,3328 HK,0.571751,6.78,4.5752,NA,NA,17.119,568451.6497,17.3845,0.168965517,40101010
01/31/2018,386 HK,1.661642,6.76,4.6622,0.195,-8.81,18.638,1014140.737,7.76,0.179755672,10102010
01/31/2018,388 HK,3.363399,296.4,1.5486,0.0081,9.18,23.093,367479.3876,2.0377,0.236030025,40203040
01/31/2018,3988 HK,3.604859,4.71,4.1027,NA,-4.89,20.399,1584274.66,14.7787,0.2265625,40101010
01/31/2018,4 HK,0.375011,32.05,6.8955,0.3975,5.29,28.811,97388.0058,22.4858,0.187037037,60102010
01/31/2018,5 HK,9.681613,84.2,4.7154,NA,-7.82,15.08,1683650.058,4.6868,0.053158224,40101010
01/31/2018,6 HK,0.929565,69.55,4.0115,0.0555,-23.08,21.92,148437.898,5.6109,0.054586808,55101010
01/31/2018,66 HK,0.777687,44.8,2.3884,0.1735,-14.7,15.409,269148.4231,6.3157,-0.021834061,20304010
01/31/2018,688 HK,1.119418,30.3,2.5413,0.4305,-3.39,25.309,331972.9065,12.2919,0.204771372,60102030
01/31/2018,700 HK,9.983859,463.559,0.1316,0.0372,27.34,24.716,4403762.773,2.039,0.141872186,50203010
01/31/2018,762 HK,0.811191,11.72,NA,0.2243,-16.82,24.327,358610.0173,0.9029,0.109848485,50101020
01/31/2018,823 HK,1.466649,69.2,3.4416,0.1932,-2.94,15.657,151166.9483,15.5801,-0.044858523,60101070
01/31/2018,83 HK,0.438702,14.42,3.6755,0.0262,-5.8,18.83,92986.822,15.759,0.041907514,60102030
01/31/2018,836 HK,0.267691,14.44,6.0596,0.5918,-20.64,23.732,69462.8076,6.7166,-0.008241758,55105010
01/31/2018,857 HK,1.260298,6.2,0.9395,0.2296,0.88,19.025,1945799.612,2.4838,0.137614679,10102010
01/31/2018,883 HK,2.095684,12.18,3.5304,0.2838,18.53,19.355,543806.0139,5.6049,0.085561497,10102020
01/31/2018,939 HK,9.401704,9.02,3.5249,NA,7.27,21.732,2282067.199,13.3423,0.252777778,40101010
01/31/2018,941 HK,4.888293,82.6,3.4697,0,-18.99,14.561,1691274.887,8.4046,0.042271293,50102010
01/31/2018,992 HK,0.287129,4.51,5.8758,0.3008,-21.62,20.324,54186.7119,-1.4469,0.022675737,45202030
01/31/2019,1 HK,2.324901,78.95,3.7239,0.529,-1.77,19.77,304450.1875,12.8053,0.049867021,20105010
01/31/2019,101 HK,0.377564,17.1,4.386,0.2757,4.81,22.608,76910.9893,10.488,0.146112601,60102010
01/31/2019,1038 HK,0.457966,63.35,3.7727,0.1458,NA,16.389,167920.3273,6.5452,0.068296796,55101010
01/31/2019,1044 HK,0.486288,61.6,4.1417,0.3659,NA,28.756,74293.7837,5.9907,0.080701754,30302010
01/31/2019,1088 HK,0.734096,19.8,5.442,0.141,12.9,36.14,450264.8787,13.1278,0.153846154,10102050
01/31/2019,1093 HK,0.687014,13.46,1.1144,0.0248,-39.83,51.878,83941.1149,4.35,0.191150442,35202010
01/31/2019,11 HK,1.498334,179.6,3.8975,NA,-8.55,21.027,343366.9554,NA,0.021615472,40101010
01/31/2019,1109 HK,0.922449,30.5,3.2689,0.4649,17.17,41.267,211393.6572,13.3426,0.013289037,60102030
01/31/2019,1113 HK,1.85443,65.75,2.6616,0.2544,10.59,22.592,242841.0829,16.4992,0.147469459,60102030
01/31/2019,1177 HK,0.500458,6.6,1.0101,0.0518,-46.85,57.969,83082.8096,3.5615,0.279069767,35202010
01/31/2019,12 HK,0.640266,44.45,3.6405,0.3174,7.47,19.003,195636.0475,NA,0.13974359,60102010
01/31/2019,1299 HK,9.288392,70.5,1.4692,0.0587,NA,29.098,851432.9966,2.4048,0.084615385,40301020
01/31/2019,1398 HK,4.877212,6.06,4.6914,NA,NA,25.392,2313090.53,15.8789,0.084078712,40101010
01/31/2019,151 HK,0.386857,6.33,1.771,0.1499,-4.02,35.065,78803.9876,4.7583,0.155109489,30202030
01/31/2019,16 HK,1.658656,131.2,3.5442,0.2042,9.3,20.595,380107.8215,NA,0.17562724,60102010
